name;simulation-bidirect-runtime;simulation-bidirect-parsing;simulation-bidirect-reduction;simulation-bidirect-states;simulation-bidirect-transitions
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata;4.52; 1.36192; 3.1645; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;4.88; 1.46594; 3.4460; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;4.73; 1.41681; 3.3083; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;4.94; 1.4697; 3.4386; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;5.35; 1.56605; 3.7848; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;5.35; 1.56447; 3.7783; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;5.36; 1.56502; 3.7930; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;5.46; 1.59519; 3.8733; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata;0.23; 0.191075; 0.0547; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.27; 0.225513; 0.0585; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata;0.32; 0.257396; 0.0651; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.32; 0.258288; 0.0657; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata;0.32; 0.2572; 0.0656; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.32; 0.257632; 0.0654; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata;4.94; 1.45586; 3.4780; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;5.36; 1.58342; 3.7822; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;5.45; 1.57552; 3.8508; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;5.36; 1.58618; 3.7999; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;5.4; 1.57666; 3.8027; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;5.38; 1.58271; 3.8177; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;5.4; 1.58148; 3.8049; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;5.49; 1.6058; 3.8898; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;5.36; 1.58592; 3.8052; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;5.4; 1.57632; 3.8106; 12; 13
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;1.94; 0.774509; 1.1589; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;1.75; 0.721256; 1.0350; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;1.9; 0.775496; 1.1365; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;1.78; 0.730995; 1.0398; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;1.97; 0.805026; 1.1681; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;1.96; 0.803596; 1.1641; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;1.96; 0.802161; 1.1661; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;2.03; 0.816801; 1.2108; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;1.78; 0.669728; 1.1164; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;1.47; 0.595593; 0.8769; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;2.03; 0.735407; 1.2851; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;1.47; 0.60168; 0.8795; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;2.16; 0.739344; 1.4100; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;2.02; 0.738343; 1.2880; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;2.01; 0.738797; 1.2868; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;1.47; 0.604808; 0.8809; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;2.03; 0.742716; 1.2930; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;1.89; 0.704668; 1.2123; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;2.02; 0.746089; 1.2831; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;1.86; 0.693037; 1.1701; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;1.24; 0.376327; 0.8669; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;18.89; 7.13156; 11.6555; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;1.7; 0.538863; 1.1709; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;18.74; 7.11061; 11.5679; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.24; 0.230998; 0.0154; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;2.36; 1.77933; 0.5590; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.24; 0.233317; 0.0155; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;2.33; 1.77695; 0.5566; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;2.31; 1.76139; 0.5564; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;2.37; 1.78858; 0.5559; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.03; 0.0271712; 0.0040; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.11; 0.0903816; 0.0235; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.11; 0.0905895; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.11; 0.0903801; 0.0235; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.03; 0.0262903; 0.0039; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.11; 0.0903872; 0.0235; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.11; 0.0907263; 0.0239; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.11; 0.0904453; 0.0236; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.1; 0.091251; 0.0233; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.11; 0.0906291; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.11; 0.0908981; 0.0234; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.11; 0.090693; 0.0236; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000562652; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.11; 0.0910419; 0.0236; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00201668; 0.0004; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.11; 0.0907902; 0.0234; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000552191; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.11; 0.0905097; 0.0236; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.0061919; 0.0010; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.11; 0.0897869; 0.0235; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00200615; 0.0004; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.11; 0.0908098; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.0; 0.00624084; 0.0010; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.11; 0.0905204; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.03; 0.0263125; 0.0039; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.11; 0.0912553; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.00626465; 0.0009; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.1; 0.090528; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.03; 0.026747; 0.0040; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.11; 0.0906961; 0.0234; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;5.64; 1.62432; 4.0072; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;5.55; 1.61234; 3.9334; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;5.63; 1.62735; 4.0069; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.16; 0.12781; 0.0329; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;5.65; 1.6318; 4.0252; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.17; 0.141; 0.0365; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;5.63; 1.63754; 4.0214; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.24; 0.1911; 0.0547; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;5.64; 1.63149; 4.0009; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;5.64; 1.63156; 4.0151; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;5.64; 1.62783; 4.0221; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.26; 0.204603; 0.0523; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;5.65; 1.63355; 4.0125; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.24; 0.191614; 0.0549; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;5.65; 1.63188; 4.0205; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.28; 0.226121; 0.0582; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;5.82; 1.62637; 4.1963; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.24; 0.191444; 0.0548; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;5.63; 1.62185; 4.0150; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.33; 0.258625; 0.0653; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;5.64; 1.6319; 4.0102; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.28; 0.225342; 0.0579; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;5.65; 1.63337; 4.0158; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.32; 0.25995; 0.0654; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;5.65; 1.63221; 4.0188; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.33; 0.260046; 0.0658; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;5.64; 1.63155; 4.0044; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.32; 0.261497; 0.0656; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;5.64; 1.63189; 4.0309; 12; 17
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.32; 0.259072; 0.0658; 5; 5
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.13; 0.111949; 0.0301; 105; 106
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.13; 0.111383; 0.0293; 104; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;6.34; 1.11781; 5.2473; 1005; 1006
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;6.32; 1.11556; 5.2259; 1004; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.23; 0.166896; 0.0663; 155; 156
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.22; 0.166788; 0.0684; 154; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;0.37; 0.227621; 0.1374; 205; 206
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.33; 0.220709; 0.1179; 204; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;0.46; 0.278486; 0.1915; 255; 256
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.47; 0.27638; 0.1942; 254; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;0.62; 0.332492; 0.2829; 305; 306
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.62; 0.332467; 0.2821; 304; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;0.78; 0.390776; 0.4022; 355; 356
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.79; 0.38842; 0.4036; 354; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;0.97; 0.446498; 0.5368; 405; 406
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.97; 0.445369; 0.5313; 404; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;1.2; 0.504445; 0.7019; 455; 456
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;1.19; 0.499289; 0.6956; 454; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.06; 0.0571325; 0.0087; 55; 56
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.06; 0.0562769; 0.0084; 54; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;1.45; 0.556021; 0.8882; 505; 506
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;1.42; 0.554768; 0.8848; 504; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;1.72; 0.617347; 1.1209; 555; 556
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;1.71; 0.612336; 1.1090; 554; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;2.02; 0.674423; 1.3669; 605; 606
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;2.01; 0.667429; 1.3594; 604; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;2.41; 0.730591; 1.6788; 655; 656
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;2.37; 0.725968; 1.6591; 654; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;2.75; 0.781478; 2.0094; 705; 706
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;2.77; 0.78252; 2.0033; 704; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;3.27; 0.84368; 2.4494; 755; 756
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;3.29; 0.837562; 2.4653; 754; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;3.73; 0.893994; 2.8438; 805; 806
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;3.73; 0.885967; 2.8605; 804; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;4.39; 0.948454; 3.4420; 855; 856
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;4.29; 0.943552; 3.3679; 854; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;4.92; 1.00663; 3.9362; 905; 906
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;4.92; 1.00831; 3.9236; 904; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;5.59; 1.06011; 4.5658; 955; 956
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;5.69; 1.06078; 4.6550; 954; 955
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.14; 0.112591; 0.0307; 106; 107
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.14; 0.112891; 0.0308; 106; 107
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;6.34; 1.11806; 5.2330; 1006; 1007
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;6.34; 1.11011; 5.2457; 1006; 1007
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.24; 0.16733; 0.0675; 156; 157
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.23; 0.169144; 0.0671; 156; 157
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.33; 0.2223; 0.1209; 206; 207
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.33; 0.225561; 0.1209; 206; 207
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;0.47; 0.278828; 0.1967; 256; 257
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.46; 0.278882; 0.1934; 256; 257
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;0.61; 0.334751; 0.2854; 306; 307
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.62; 0.336847; 0.2867; 306; 307
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;0.77; 0.389673; 0.3997; 356; 357
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.79; 0.391806; 0.4010; 356; 357
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;0.98; 0.445292; 0.5381; 406; 407
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.99; 0.449486; 0.5403; 406; 407
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;1.2; 0.503151; 0.7012; 456; 457
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;1.2; 0.503382; 0.7007; 456; 457
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.06; 0.0573874; 0.0088; 56; 57
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.06; 0.0580331; 0.0089; 56; 57
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;1.44; 0.557101; 0.8916; 506; 507
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;1.45; 0.560862; 0.8948; 506; 507
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;1.72; 0.621471; 1.1164; 556; 557
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;1.72; 0.615854; 1.1141; 556; 557
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;2.04; 0.670552; 1.3744; 606; 607
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;2.07; 0.67309; 1.3986; 606; 607
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;2.39; 0.724969; 1.6832; 656; 657
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;2.38; 0.723944; 1.6785; 656; 657
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;2.8; 0.783754; 2.0652; 706; 707
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;2.85; 0.788469; 2.2165; 706; 707
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;3.28; 0.882391; 2.4802; 756; 757
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;3.27; 0.921836; 2.4547; 756; 757
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;3.75; 0.892046; 2.8684; 806; 807
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;3.75; 0.88918; 2.8726; 806; 807
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;4.37; 0.955214; 3.4613; 856; 857
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;4.31; 0.947166; 3.3756; 856; 857
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;5.05; 1.00973; 4.0629; 906; 907
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;4.94; 1.00192; 3.9480; 906; 907
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;5.62; 1.05857; 4.5693; 956; 957
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;5.71; 1.06783; 4.6811; 956; 957
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.13; 0.112186; 0.0302; 105; 106
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.13; 0.110681; 0.0296; 104; 105
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;6.32; 1.1137; 5.2421; 1005; 1006
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;6.31; 1.11099; 5.2205; 1004; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.23; 0.166834; 0.0663; 155; 156
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.23; 0.166181; 0.0657; 154; 155
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.33; 0.222265; 0.1198; 205; 206
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.33; 0.221472; 0.1211; 204; 205
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;0.47; 0.27865; 0.1903; 255; 256
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.46; 0.276481; 0.1908; 254; 255
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;0.61; 0.334363; 0.2835; 305; 306
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.6; 0.332684; 0.2824; 304; 305
