name;brzozowski-runtime;brzozowski-parsing;brzozowski-reduction;brzozowski-states;brzozowski-transitions
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut27.mata;0.06; 0.0239436; 0.0399; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut28.mata;0.06; 0.023983; 0.0419; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut29.mata;0.07; 0.024504; 0.0450; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut3.mata;0.02; 0.0173515; 0.0033; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut4.mata;0.02; 0.0176538; 0.0038; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut5.mata;0.02; 0.0179578; 0.0047; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut6.mata;0.02; 0.018358; 0.0056; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut7.mata;0.02; 0.0183858; 0.0059; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut8.mata;0.02; 0.0186461; 0.0071; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-aut9.mata;0.02; 0.0189029; 0.0079; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut0.mata;0.02; 0.0172529; 0.0019; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut1.mata;0.02; 0.0175808; 0.0025; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut10.mata;0.03; 0.0195959; 0.0084; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut11.mata;0.03; 0.0199144; 0.0098; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut12.mata;0.03; 0.0200875; 0.0108; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut13.mata;0.03; 0.0204766; 0.0123; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut14.mata;0.03; 0.0209684; 0.0145; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut15.mata;0.03; 0.0211558; 0.0157; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut16.mata;0.03; 0.0211949; 0.0162; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut17.mata;0.03; 0.0215117; 0.0175; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut18.mata;0.04; 0.0214691; 0.0183; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut19.mata;0.03; 0.0218388; 0.0194; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut2.mata;0.02; 0.0177056; 0.0030; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut20.mata;0.04; 0.022555; 0.0245; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut21.mata;0.05; 0.0227334; 0.0261; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut22.mata;0.05; 0.0230387; 0.0284; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut23.mata;0.04; 0.023196; 0.0290; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut24.mata;0.05; 0.0238603; 0.0333; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut25.mata;0.06; 0.0237906; 0.0341; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut26.mata;0.05; 0.0242664; 0.0369; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut27.mata;0.06; 0.0244823; 0.0402; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut28.mata;0.06; 0.0247604; 0.0416; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut29.mata;0.07; 0.0248886; 0.0452; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut3.mata;0.02; 0.0178983; 0.0032; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut30.mata;0.07; 0.025262; 0.0486; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut4.mata;0.02; 0.018109; 0.0038; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut5.mata;0.02; 0.018506; 0.0047; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut6.mata;0.02; 0.0188174; 0.0056; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut7.mata;0.02; 0.0189208; 0.0060; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut8.mata;0.02; 0.0193491; 0.0071; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-aut9.mata;0.02; 0.0194641; 0.0080; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut0.mata;0.02; 0.0177162; 0.0019; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut1.mata;0.02; 0.0182924; 0.0025; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut10.mata;0.02; 0.0200302; 0.0084; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut11.mata;0.03; 0.0204792; 0.0098; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut12.mata;0.03; 0.0206078; 0.0108; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut13.mata;0.03; 0.0209471; 0.0123; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut14.mata;0.03; 0.0214745; 0.0145; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut15.mata;0.03; 0.0216789; 0.0156; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut16.mata;0.04; 0.0217202; 0.0163; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut17.mata;0.03; 0.0220163; 0.0175; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut18.mata;0.04; 0.0221496; 0.0181; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut19.mata;0.03; 0.0222522; 0.0194; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut2.mata;0.02; 0.0182596; 0.0030; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut20.mata;0.04; 0.0232366; 0.0245; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut21.mata;0.05; 0.0232279; 0.0259; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut22.mata;0.05; 0.0236063; 0.0284; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut23.mata;0.05; 0.0237799; 0.0290; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut24.mata;0.06; 0.0243816; 0.0337; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut25.mata;0.06; 0.0243689; 0.0341; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut26.mata;0.06; 0.0246591; 0.0372; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut27.mata;0.06; 0.0249447; 0.0400; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut28.mata;0.07; 0.0252222; 0.0421; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut29.mata;0.07; 0.0254287; 0.0455; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut3.mata;0.01; 0.0184431; 0.0032; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut30.mata;0.07; 0.0257888; 0.0482; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut31.mata;0.07; 0.0260979; 0.0489; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut4.mata;0.02; 0.0191448; 0.0038; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut5.mata;0.02; 0.0189433; 0.0047; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut6.mata;0.02; 0.0195551; 0.0056; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut7.mata;0.02; 0.0194033; 0.0059; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut8.mata;0.02; 0.0197485; 0.0070; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-aut9.mata;0.02; 0.0199641; 0.0079; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut0.mata;0.02; 0.0183323; 0.0019; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut1.mata;0.02; 0.0187851; 0.0025; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut10.mata;0.03; 0.0205434; 0.0084; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut11.mata;0.03; 0.0209714; 0.0097; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut12.mata;0.03; 0.021074; 0.0108; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut13.mata;0.03; 0.0214506; 0.0122; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut14.mata;0.03; 0.0219965; 0.0144; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut15.mata;0.04; 0.0222435; 0.0156; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut16.mata;0.04; 0.0221323; 0.0162; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut17.mata;0.04; 0.0224025; 0.0174; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut18.mata;0.03; 0.0225837; 0.0182; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut19.mata;0.04; 0.0228969; 0.0196; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut2.mata;0.02; 0.0188754; 0.0030; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut20.mata;0.05; 0.0235105; 0.0244; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut21.mata;0.05; 0.0237189; 0.0261; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut22.mata;0.05; 0.0241773; 0.0283; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut23.mata;0.05; 0.0243708; 0.0290; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut24.mata;0.06; 0.0246389; 0.0336; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut25.mata;0.05; 0.0247329; 0.0346; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut26.mata;0.06; 0.0252088; 0.0370; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut27.mata;0.06; 0.0256238; 0.0399; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut28.mata;0.07; 0.0256658; 0.0416; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut29.mata;0.06; 0.0260586; 0.0449; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut3.mata;0.02; 0.0188254; 0.0032; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut30.mata;0.07; 0.0265359; 0.0485; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut31.mata;0.07; 0.0268697; 0.0493; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut32.mata;0.08; 0.0270809; 0.0544; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut4.mata;0.02; 0.0190905; 0.0037; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut5.mata;0.02; 0.0195541; 0.0046; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut6.mata;0.02; 0.0200411; 0.0056; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut7.mata;0.02; 0.0200399; 0.0060; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut8.mata;0.02; 0.0202686; 0.0071; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-aut9.mata;0.03; 0.0205083; 0.0079; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut0.mata;0.02; 0.0189212; 0.0019; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut1.mata;0.02; 0.019313; 0.0025; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut10.mata;0.03; 0.0211619; 0.0083; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut11.mata;0.03; 0.0214115; 0.0098; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut12.mata;0.03; 0.0218976; 0.0108; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut13.mata;0.03; 0.0219821; 0.0123; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut14.mata;0.03; 0.0223546; 0.0146; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut15.mata;0.04; 0.0226545; 0.0157; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut16.mata;0.04; 0.0228603; 0.0164; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut17.mata;0.04; 0.0229215; 0.0174; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut18.mata;0.04; 0.0231026; 0.0182; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut19.mata;0.04; 0.0233419; 0.0193; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut2.mata;0.02; 0.0194533; 0.0030; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut20.mata;0.04; 0.0241874; 0.0245; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut21.mata;0.04; 0.0244861; 0.0258; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut22.mata;0.05; 0.0247773; 0.0281; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut23.mata;0.04; 0.0247321; 0.0292; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut24.mata;0.06; 0.025309; 0.0333; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut25.mata;0.05; 0.0255795; 0.0348; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut26.mata;0.06; 0.0257181; 0.0371; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut27.mata;0.06; 0.0259795; 0.0401; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut28.mata;0.07; 0.0263866; 0.0424; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut29.mata;0.07; 0.0267318; 0.0454; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut3.mata;0.01; 0.0195158; 0.0032; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut30.mata;0.07; 0.0268458; 0.0483; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut31.mata;0.07; 0.0268718; 0.0489; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut32.mata;0.08; 0.027631; 0.0548; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut33.mata;0.08; 0.0277775; 0.0556; 195; 195
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut4.mata;0.02; 0.019813; 0.0038; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut5.mata;0.02; 0.0201473; 0.0046; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut6.mata;0.02; 0.0203356; 0.0056; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut7.mata;0.02; 0.0205432; 0.0060; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut8.mata;0.02; 0.0207823; 0.0070; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-aut9.mata;0.02; 0.0209396; 0.0079; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut0.mata;0.02; 0.0193209; 0.0019; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut1.mata;0.02; 0.0198212; 0.0025; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut10.mata;0.03; 0.0216686; 0.0084; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut11.mata;0.02; 0.0221096; 0.0097; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut12.mata;0.03; 0.0223735; 0.0107; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut13.mata;0.03; 0.0224554; 0.0122; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut14.mata;0.03; 0.0230674; 0.0144; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut15.mata;0.04; 0.0234317; 0.0156; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut16.mata;0.04; 0.0234361; 0.0163; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut17.mata;0.04; 0.0235792; 0.0176; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut18.mata;0.04; 0.0236969; 0.0180; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut19.mata;0.04; 0.0238768; 0.0193; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut2.mata;0.01; 0.019918; 0.0030; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut20.mata;0.05; 0.0245782; 0.0244; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut21.mata;0.05; 0.0248073; 0.0259; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut22.mata;0.04; 0.0253142; 0.0284; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut23.mata;0.04; 0.0252892; 0.0292; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut24.mata;0.06; 0.0259985; 0.0343; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut25.mata;0.06; 0.025821; 0.0341; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut26.mata;0.06; 0.0261951; 0.0374; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut27.mata;0.06; 0.026552; 0.0401; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut28.mata;0.05; 0.0266916; 0.0423; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut29.mata;0.07; 0.0270192; 0.0446; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut3.mata;0.02; 0.0201645; 0.0032; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut30.mata;0.07; 0.0275041; 0.0481; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut31.mata;0.07; 0.0276403; 0.0497; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut32.mata;0.08; 0.0281032; 0.0550; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut33.mata;0.08; 0.0280666; 0.0560; 195; 195
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut34.mata;0.08; 0.0283287; 0.0579; 199; 199
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut4.mata;0.02; 0.0203245; 0.0037; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut5.mata;0.02; 0.0206107; 0.0046; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut6.mata;0.02; 0.0208848; 0.0057; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut7.mata;0.02; 0.020891; 0.0060; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut8.mata;0.02; 0.0211533; 0.0071; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-aut9.mata;0.02; 0.0215143; 0.0079; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut0.mata;0.02; 0.0198856; 0.0019; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut1.mata;0.02; 0.0202525; 0.0025; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut10.mata;0.03; 0.0220875; 0.0083; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut11.mata;0.03; 0.0225985; 0.0098; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut12.mata;0.03; 0.0226711; 0.0107; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut13.mata;0.03; 0.0230498; 0.0122; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut14.mata;0.04; 0.0235696; 0.0143; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut15.mata;0.04; 0.0238298; 0.0158; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut16.mata;0.03; 0.0237919; 0.0162; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut17.mata;0.03; 0.0240668; 0.0175; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut18.mata;0.04; 0.024212; 0.0180; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut19.mata;0.03; 0.024494; 0.0195; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut2.mata;0.01; 0.0204906; 0.0030; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut20.mata;0.05; 0.025848; 0.0245; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut21.mata;0.04; 0.0253172; 0.0259; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut22.mata;0.05; 0.0257671; 0.0283; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut23.mata;0.05; 0.0258359; 0.0293; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut24.mata;0.05; 0.0262102; 0.0336; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut25.mata;0.06; 0.0264749; 0.0344; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut26.mata;0.06; 0.0267338; 0.0371; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut27.mata;0.07; 0.0271493; 0.0402; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut28.mata;0.06; 0.0274123; 0.0416; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut29.mata;0.07; 0.0275981; 0.0447; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut3.mata;0.02; 0.0205298; 0.0032; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut30.mata;0.07; 0.0281475; 0.0479; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-aut31.mata;0.07; 0.0281517; 0.0493; 183; 183
