name;residual-runtime;residual-parsing;residual-reduction;residual-states;residual-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15698-3.mata;0.01; 0.0041201; 0.0170; 20; 6303
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15699-1.mata;0.0; 0.0011869; 0.0008; 49; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15699-2.mata;0.06; 0.0235164; 0.0319; 14; 4200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15699-3.mata;0.26; 0.0804955; 0.1722; 50; 7142
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15702-1.mata;0.03; 0.0136273; 0.0190; 17; 1033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15702-2.mata;0.04; 0.0169242; 0.0201; 21; 1107
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15703-1.mata;0.07; 0.0319809; 0.0382; 16; 2397
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15703-2.mata;0.03; 0.00333969; 0.0299; 63; 4683
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15703-3.mata;0.03; 0.00282939; 0.0339; 44; 1509
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15703-4.mata;0.23; 0.0633414; 0.1626; 36; 8832
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15703-5.mata;0.1; 0.0440198; 0.0570; 24; 3709
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15704-1.mata;0.01; 0.00581001; 0.0045; 6; 616
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15704-2.mata;0.05; 0.0228718; 0.0286; 25; 1903
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15704-3.mata;0.02; 0.010924; 0.0101; 12; 853
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15704-4.mata;0.0; 0.00314238; 0.0018; 16; 162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15705-1.mata;0.01; 0.00488998; 0.0035; 3; 319
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15705-2.mata;0.02; 0.00427571; 0.0171; 19; 6001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15705-3.mata;0.1; 0.0403605; 0.0612; 31; 3483
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15705-4.mata;0.0; 0.00123741; 0.0009; 50; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15705-5.mata;0.13; 0.0863313; 0.0423; 108; 3907
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15708-1.mata;0.03; 0.0165488; 0.0162; 19; 1343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15708-2.mata;0.0; 0.000415252; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15708-3.mata;0.02; 0.0123046; 0.0093; 14; 159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15709-1.mata;0.12; 0.048443; 0.0730; 29; 4206
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15709-2.mata;0.24; 0.0791297; 0.1611; 48; 6961
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15709-3.mata;0.47; 0.108204; 0.3449; 57; 13873
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15712-1.mata;0.0; 0.000399662; 0.0002; 13; 12
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15712-2.mata;0.0; 0.00118671; 0.0009; 50; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15712-3.mata;0.0; 0.000974774; 0.0004; 6; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15713-1.mata;0.45; 0.109847; 0.3311; 64; 9525
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15713-2.mata;0.0; 0.00182921; 0.0011; 10; 82
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15713-3.mata;0.17; 0.0578694; 0.1134; 34; 4269
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15714-1.mata;0.04; 0.0217997; 0.0232; 12; 1842
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15714-2.mata;0.0; 0.00318556; 0.0031; 23; 184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15714-3.mata;0.09; 0.0374197; 0.0447; 20; 3093
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15714-4.mata;0.02; 0.011462; 0.0106; 6; 896
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15715-1.mata;0.3; 0.0801343; 0.2277; 70; 7043
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15715-2.mata;0.0; 0.000914984; 0.0006; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15718-1.mata;0.24; 0.0794462; 0.1589; 45; 7066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15718-2.mata;0.0; 0.00408459; 0.0066; 44; 673
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15718-3.mata;0.26; 0.0836495; 0.1726; 47; 7371
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15718-4.mata;0.0; 0.00130434; 0.0009; 50; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15718-5.mata;0.27; 0.0839866; 0.1765; 45; 12569
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15719-1.mata;0.06; 0.0279249; 0.0321; 13; 2378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15719-2.mata;3.48; 0.585869; 2.8124; 108; 36405
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15719-3.mata;0.25; 0.0822854; 0.1606; 40; 7312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15719-4.mata;0.34; 0.102447; 0.2234; 49; 8968
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15719-5.mata;0.0; 0.00251164; 0.0010; 16; 114
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15722-1.mata;0.0; 0.0016192; 0.0013; 68; 67
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15722-2.mata;0.01; 0.00473414; 0.0046; 9; 222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15722-3.mata;0.36; 0.10084; 0.2559; 38; 6636
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15722-4.mata;0.0; 0.00178332; 0.0005; 28; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15722-5.mata;0.0; 0.000765523; 0.0005; 29; 30
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15723-1.mata;0.1; 0.0388611; 0.0567; 19; 3519
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15723-2.mata;0.04; 0.020992; 0.0177; 44; 946
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15723-3.mata;0.29; 0.138664; 0.1346; 105; 6273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15724-1.mata;0.0; 0.000925713; 0.0006; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15724-2.mata;0.08; 0.0288286; 0.0528; 33; 4957
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15724-3.mata;0.01; 0.00504581; 0.0035; 4; 343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15725-1.mata;0.03; 0.0146819; 0.0137; 13; 1234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15725-2.mata;0.0; 0.00211717; 0.0015; 71; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15728-1.mata;0.02; 0.00259295; 0.0215; 40; 1768
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15728-2.mata;0.0; 0.00288985; 0.0013; 37; 127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15728-3.mata;0.05; 0.0258486; 0.0321; 15; 3592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15728-4.mata;0.0; 0.000978424; 0.0006; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15728-5.mata;0.01; 0.00523467; 0.0050; 25; 329
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15729-1.mata;0.0; 0.000887513; 0.0006; 35; 34
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15729-2.mata;0.0; 0.000401402; 0.0003; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15732-1.mata;0.0; 0.00208857; 0.0017; 11; 95
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15732-2.mata;0.03; 0.0162274; 0.0158; 19; 1305
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15732-3.mata;0.01; 0.0114659; 0.0094; 13; 874
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15733-1.mata;0.03; 0.0150513; 0.0165; 21; 1282
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15733-2.mata;0.0; 0.00218552; 0.0021; 8; 105
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15733-3.mata;0.0; 0.00101217; 0.0005; 5; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15734-1.mata;0.13; 0.0415008; 0.0822; 47; 3601
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15734-2.mata;0.01; 0.00502849; 0.0037; 45; 226
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15735-1.mata;0.28; 0.0747617; 0.2005; 68; 6597
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15735-2.mata;0.11; 0.0401427; 0.0655; 36; 3484
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15735-3.mata;0.0; 0.00213933; 0.0008; 9; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15738-1.mata;0.02; 0.0036613; 0.0160; 22; 6547
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15738-2.mata;0.04; 0.0194919; 0.0215; 18; 1545
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15738-3.mata;0.0; 0.00125803; 0.0007; 35; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15738-4.mata;0.0; 0.00187458; 0.0007; 14; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15739-1.mata;0.14; 0.0509226; 0.0909; 41; 4379
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15739-2.mata;0.0; 0.00123467; 0.0009; 51; 50
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15739-3.mata;0.0; 0.00454097; 0.0023; 34; 206
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15742-1.mata;0.27; 0.0825227; 0.1848; 52; 7072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15742-2.mata;0.07; 0.0414125; 0.0245; 45; 1874
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15743-1.mata;0.03; 0.00305459; 0.0300; 57; 3010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15743-2.mata;0.0; 0.000483932; 0.0003; 13; 17
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15743-3.mata;0.13; 0.0477811; 0.0765; 32; 3892
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15743-4.mata;0.23; 0.073892; 0.1608; 51; 6571
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15743-5.mata;0.01; 0.0111358; 0.0043; 41; 512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15744-1.mata;0.05; 0.0244643; 0.0251; 19; 1951
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15744-2.mata;0.0; 0.00174852; 0.0012; 57; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15744-3.mata;0.0; 0.0017063; 0.0067; 20; 122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15744-4.mata;0.0; 0.00138609; 0.0010; 51; 59
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15745-1.mata;0.99; 0.192368; 0.7729; 90; 63070
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15745-2.mata;0.08; 0.0345512; 0.0432; 18; 2841
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15745-3.mata;0.0; 0.00421856; 0.0017; 33; 167
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15745-4.mata;0.0; 0.00190359; 0.0007; 13; 86
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15745-5.mata;0.06; 0.0254299; 0.0330; 13; 4025
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15748-1.mata;0.05; 0.0242341; 0.0257; 10; 1447
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15748-2.mata;0.0; 0.00456957; 0.0023; 26; 207
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15748-3.mata;0.1; 0.0431094; 0.0544; 19; 3547
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15749-1.mata;0.2; 0.0698702; 0.1268; 38; 6091
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15749-2.mata;0.04; 0.00456502; 0.0429; 43; 2763
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15749-3.mata;0.01; 0.00733903; 0.0033; 26; 331
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15752-1.mata;0.05; 0.0292607; 0.0320; 19; 2369
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15752-2.mata;0.31; 0.0959208; 0.2184; 65; 8048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15752-3.mata;0.04; 0.0192071; 0.0214; 13; 1545
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15752-4.mata;0.03; 0.00261003; 0.0278; 48; 1910
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15753-1.mata;0.05; 0.0255301; 0.0313; 22; 2880
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15753-2.mata;0.0; 0.00133526; 0.0007; 29; 56
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15753-3.mata;0.0; 0.00119733; 0.0008; 41; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15754-1.mata;0.0; 0.0012178; 0.0008; 40; 50
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15754-2.mata;0.0; 0.000386452; 0.0003; 3; 15
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15755-1.mata;0.01; 0.00411408; 0.0065; 46; 179
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15755-2.mata;0.25; 0.0786181; 0.1595; 46; 6943
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15758-1.mata;0.17; 0.0632553; 0.1069; 33; 5465
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15758-2.mata;0.09; 0.0387192; 0.0465; 19; 3167
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15758-3.mata;0.03; 0.00615691; 0.0303; 19; 8917
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15758-4.mata;0.01; 0.0070979; 0.0062; 3; 502
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15758-5.mata;0.28; 0.0571087; 0.2232; 30; 3816
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15759-1.mata;0.0; 0.000725273; 0.0003; 3; 15
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15759-2.mata;0.02; 0.0103681; 0.0080; 4; 553
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15762-1.mata;0.0; 0.00120217; 0.0008; 46; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15762-2.mata;0.0; 0.00207201; 0.0009; 12; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15763-1.mata;5.34; 0.447673; 4.8391; 127; 136332
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15763-2.mata;0.07; 0.00378874; 0.0662; 57; 1681
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15763-3.mata;0.02; 0.00984566; 0.0092; 7; 475
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15763-4.mata;0.01; 0.00319087; 0.0073; 3; 213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15764-1.mata;0.01; 0.00646394; 0.0052; 3; 333
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15764-2.mata;0.0; 0.00111302; 0.0005; 22; 43
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15764-3.mata;0.0; 0.00269256; 0.0029; 4; 256
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15765-1.mata;0.0; 0.00291364; 0.0013; 37; 127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15765-2.mata;0.38; 0.094851; 0.2810; 77; 8240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15765-3.mata;0.0; 0.002164; 0.0008; 12; 99
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15765-4.mata;0.0; 0.00182263; 0.0010; 41; 78
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15768-1.mata;0.01; 0.00715834; 0.0078; 17; 467
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15768-2.mata;0.01; 0.0117535; 0.0041; 39; 395
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15769-1.mata;0.07; 0.0288432; 0.0358; 16; 2344
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15769-2.mata;0.04; 0.00362331; 0.0406; 63; 4067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15772-1.mata;0.0; 0.000947534; 0.0006; 29; 37
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15772-2.mata;0.0; 0.000967443; 0.0005; 3; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15772-3.mata;0.07; 0.0328748; 0.0410; 13; 2820
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15772-4.mata;0.02; 0.00909668; 0.0095; 3; 747
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15772-5.mata;0.44; 0.124429; 0.2910; 51; 11050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15773-1.mata;0.0; 0.00207879; 0.0008; 12; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15773-2.mata;0.02; 0.0127411; 0.0089; 12; 923
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15773-3.mata;0.02; 0.0144972; 0.0157; 19; 1219
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15774-1.mata;0.01; 0.00741781; 0.0045; 24; 341
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15774-2.mata;0.02; 0.0127208; 0.0125; 4; 812
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15774-3.mata;0.3; 0.0945919; 0.1880; 41; 8296
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15774-4.mata;0.07; 0.0309064; 0.0405; 13; 2638
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15774-5.mata;0.02; 0.00980519; 0.0092; 7; 475
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15775-1.mata;0.17; 0.0546477; 0.1127; 37; 4074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15775-2.mata;0.0; 0.00132438; 0.0005; 14; 58
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15775-3.mata;0.09; 0.0369386; 0.0509; 25; 3222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15775-4.mata;0.0; 0.00486831; 0.0028; 31; 148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15778-1.mata;0.01; 0.00626897; 0.0050; 10; 458
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15778-2.mata;0.02; 0.012265; 0.0113; 19; 963
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15779-1.mata;0.02; 0.00455884; 0.0188; 19; 6433
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15779-2.mata;0.1; 0.0389816; 0.0606; 28; 3139
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15779-3.mata;0.08; 0.0295099; 0.0452; 17; 4723
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15779-4.mata;0.23; 0.0751633; 0.1539; 53; 6367
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15779-5.mata;0.25; 0.0755929; 0.1695; 55; 6656
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15780-1.mata;0.0; 0.000433812; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15780-2.mata;0.0; 0.00154492; 0.0009; 38; 65
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15780-3.mata;0.06; 0.03216; 0.0364; 19; 2635
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15780-4.mata;0.0; 0.00100938; 0.0013; 3; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15780-5.mata;0.0; 0.00291723; 0.0013; 9; 136
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15781-1.mata;0.1; 0.0430232; 0.0578; 24; 3713
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15781-2.mata;0.1; 0.0413478; 0.0593; 17; 2623
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15781-3.mata;0.12; 0.0491644; 0.0713; 27; 4238
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15781-4.mata;0.53; 0.123997; 0.3947; 70; 7691
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15786-1.mata;0.12; 0.0511829; 0.0658; 22; 6412
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15786-2.mata;0.08; 0.0322685; 0.0454; 16; 3152
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15786-3.mata;0.02; 0.0113684; 0.0161; 12; 621
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15787-1.mata;0.0; 0.000927394; 0.0004; 10; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15787-2.mata;0.05; 0.023823; 0.0293; 14; 2498
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15787-3.mata;0.01; 0.0104937; 0.0096; 6; 725
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15787-4.mata;0.45; 0.116134; 0.3195; 71; 10296
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15790-1.mata;0.04; 0.0174041; 0.0203; 23; 1494
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15790-2.mata;0.0; 0.000313891; 0.0002; 10; 9
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15790-3.mata;0.0; 0.0020296; 0.0008; 13; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15790-4.mata;0.0; 0.00266719; 0.0016; 11; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15791-1.mata;0.86; 0.146236; 0.7026; 58; 61962
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15791-2.mata;0.0; 0.00283278; 0.0010; 23; 97
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15791-3.mata;0.02; 0.00909605; 0.0125; 15; 741
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15791-4.mata;0.0; 0.00134212; 0.0010; 56; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15796-1.mata;0.0; 0.00127597; 0.0008; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15796-2.mata;0.01; 0.00488741; 0.0038; 2; 248
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15796-3.mata;0.35; 0.102881; 0.2467; 93; 47996
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15796-4.mata;0.04; 0.0216928; 0.0254; 12; 1661
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15796-5.mata;0.0; 0.00223467; 0.0008; 16; 97
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15797-1.mata;1.44; 0.205863; 1.2211; 80; 30644
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15797-2.mata;0.0; 0.000933034; 0.0006; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15797-3.mata;0.0; 0.00245178; 0.0017; 75; 106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15797-4.mata;0.1; 0.0423205; 0.0615; 22; 5262
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15797-5.mata;0.57; 0.132965; 0.4252; 70; 8531
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15800-1.mata;0.0; 0.00103955; 0.0005; 24; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15800-2.mata;0.0; 0.000533902; 0.0003; 20; 19
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15800-3.mata;0.02; 0.00419285; 0.0185; 23; 7151
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15800-4.mata;0.0; 0.000560793; 0.0003; 21; 20
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15801-1.mata;0.3; 0.0918375; 0.2012; 52; 8061
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15801-2.mata;0.0; 0.00467923; 0.0021; 16; 153
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15801-3.mata;0.4; 0.104036; 0.2830; 59; 8977
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15801-4.mata;0.0; 0.000743924; 0.0002; 3; 19
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15801-5.mata;0.0; 0.000726533; 0.0004; 20; 28
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15806-1.mata;0.08; 0.0341435; 0.0393; 19; 2787
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15806-2.mata;0.12; 0.0491254; 0.0743; 29; 4137
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15806-3.mata;0.04; 0.0207194; 0.0220; 12; 1683
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15806-4.mata;0.0; 0.00217327; 0.0012; 7; 97
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15806-5.mata;0.04; 0.0173842; 0.0211; 10; 1818
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance15807-1.mata;0.05; 0.0236097; 0.0242; 41; 1047
