name;simulation-runtime;simulation-parsing;simulation-reduction;simulation-states;simulation-transitions
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;3.03; 1.39581; 1.6385; 77; 121
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;3.04; 1.4212; 1.6370; 74; 115
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;3.36; 1.52564; 1.8290; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;3.33; 1.52062; 1.8051; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;3.34; 1.51566; 1.8299; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;3.44; 1.56279; 1.8617; 74; 111
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata;0.21; 0.189911; 0.0279; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.25; 0.219852; 0.0302; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata;0.28; 0.253185; 0.0332; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.26; 0.252444; 0.0331; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata;0.28; 0.253147; 0.0332; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.29; 0.253092; 0.0332; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata;3.26; 1.42486; 1.8547; 87; 127
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;3.62; 1.53681; 2.0513; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;3.6; 1.55643; 2.0416; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;3.55; 1.53143; 2.0092; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;3.56; 1.53658; 2.0226; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;3.7; 1.56001; 2.1251; 92; 132
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;3.57; 1.53335; 2.0407; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;3.63; 1.55037; 2.0755; 94; 137
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;3.56; 1.53885; 2.0217; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;3.62; 1.55131; 2.0649; 91; 129
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;1.42; 0.766145; 0.6478; 11; 11
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;1.24; 0.690235; 0.5669; 10; 10
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;1.38; 0.757875; 0.6289; 10; 10
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;1.25; 0.69391; 0.5655; 10; 10
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;1.43; 0.782362; 0.6433; 10; 10
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;1.41; 0.778191; 0.6414; 10; 10
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;1.56; 0.841752; 0.7181; 10; 10
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;1.46; 0.785082; 0.6646; 11; 11
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;1.27; 0.652258; 0.6050; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;1.05; 0.578421; 0.4775; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;1.43; 0.723945; 0.6905; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;1.05; 0.577751; 0.4664; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;1.44; 0.741252; 0.7046; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;1.43; 0.720141; 0.6951; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;1.4; 0.717117; 0.6885; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;1.05; 0.576452; 0.4666; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;1.39; 0.720017; 0.6980; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;1.32; 0.682635; 0.6474; 18; 20
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;1.4; 0.716215; 0.6938; 15; 16
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;1.3; 0.680823; 0.6210; 19; 21
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.82; 0.365772; 0.4496; 11; 11
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;13.09; 6.89525; 6.0900; 103; 172
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;1.16; 0.537798; 0.6101; 23; 26
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;13.13; 6.91539; 6.1437; 103; 172
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.22; 0.226349; 0.0065; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.96; 1.71939; 0.2338; 13; 14
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.23; 0.226621; 0.0067; 8; 8
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.94; 1.72013; 0.2333; 13; 14
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.94; 1.72079; 0.2347; 13; 14
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.95; 1.70497; 0.2343; 13; 14
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.03; 0.0257545; 0.0021; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.1; 0.0893272; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.1; 0.089642; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.1; 0.0896197; 0.0125; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.03; 0.0259044; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.09; 0.0892999; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.1; 0.0895225; 0.0126; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.1; 0.0894413; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.09; 0.0889339; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.1; 0.0898294; 0.0128; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.1; 0.0884475; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.1; 0.0885582; 0.0126; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000532572; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.09; 0.0896277; 0.0126; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00194484; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.1; 0.0890537; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000529051; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.1; 0.0894736; 0.0133; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.0061313; 0.0005; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.11; 0.0957157; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00202811; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.1; 0.0916282; 0.0130; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.0; 0.0060822; 0.0005; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.1; 0.0887555; 0.0127; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.03; 0.0262876; 0.0021; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.1; 0.0907773; 0.0130; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.0061065; 0.0005; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.1; 0.0889911; 0.0126; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.03; 0.0266235; 0.0021; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.1; 0.0897185; 0.0128; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;3.57; 1.59222; 1.9720; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;3.45; 1.5719; 1.8905; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;3.5; 1.58508; 1.9304; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.14; 0.126915; 0.0180; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;3.55; 1.61872; 1.9118; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.15; 0.13671; 0.0195; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;3.49; 1.57937; 1.9047; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.22; 0.189044; 0.0301; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;3.46; 1.56942; 1.9015; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;3.49; 1.58894; 1.9179; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;3.55; 1.58134; 1.9526; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.22; 0.19909; 0.0285; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;3.51; 1.5724; 1.9184; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.22; 0.185869; 0.0300; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;3.57; 1.59705; 1.9710; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.25; 0.221308; 0.0319; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;3.49; 1.5712; 1.9047; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.22; 0.188306; 0.0300; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;3.54; 1.60382; 1.9322; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.28; 0.251117; 0.0361; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;3.48; 1.57153; 1.9097; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.24; 0.218729; 0.0317; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;3.47; 1.57243; 1.8982; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.29; 0.250647; 0.0360; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;3.5; 1.57078; 1.9105; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.28; 0.250822; 0.0358; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;3.47; 1.57507; 1.9121; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.28; 0.251518; 0.0356; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;3.5; 1.5766; 1.9066; 75; 113
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.28; 0.251888; 0.0357; 5; 5
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.12; 0.109624; 0.0145; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.11; 0.107515; 0.0143; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;4.95; 1.07357; 3.8819; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;4.92; 1.06071; 3.8570; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.19; 0.162249; 0.0329; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.19; 0.160935; 0.0325; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;0.27; 0.215944; 0.0618; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.26; 0.214033; 0.0608; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;0.4; 0.280759; 0.1090; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.39; 0.277951; 0.1058; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;0.47; 0.322726; 0.1580; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.47; 0.324017; 0.1577; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;0.59; 0.376957; 0.2281; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.61; 0.383636; 0.2380; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;0.75; 0.430718; 0.3212; 404; 404
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.76; 0.447996; 0.3190; 403; 403
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;0.89; 0.481707; 0.4220; 454; 454
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.89; 0.482669; 0.4205; 453; 453
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.06; 0.055878; 0.0040; 54; 54
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.05; 0.0545868; 0.0039; 53; 53
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;1.08; 0.537852; 0.5457; 504; 504
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;1.08; 0.545645; 0.5408; 503; 503
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;1.28; 0.590438; 0.7049; 554; 554
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;1.28; 0.587806; 0.6909; 553; 553
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;1.53; 0.645983; 0.8795; 604; 604
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;1.5; 0.647097; 0.8810; 603; 603
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;1.81; 0.69678; 1.1240; 654; 654
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;1.77; 0.697135; 1.0799; 653; 653
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;2.07; 0.752413; 1.3419; 704; 704
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;2.14; 0.760806; 1.4063; 703; 703
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;2.44; 0.803849; 1.6514; 754; 754
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;2.47; 0.826399; 1.6691; 753; 753
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;2.79; 0.859545; 1.9641; 804; 804
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;2.83; 0.858869; 1.9821; 803; 803
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;3.3; 0.918225; 2.3934; 854; 854
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;3.23; 0.935327; 2.3193; 853; 853
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;3.97; 0.96753; 3.0073; 904; 904
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;4.0; 0.970424; 3.0425; 903; 903
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;4.47; 1.02463; 3.4658; 954; 954
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;4.48; 1.04601; 3.4636; 953; 953
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.12; 0.110204; 0.0153; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.12; 0.110945; 0.0149; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;5.19; 1.09218; 4.1044; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;5.06; 1.115; 3.9588; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.19; 0.163506; 0.0334; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.19; 0.165766; 0.0339; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.28; 0.217581; 0.0625; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.28; 0.219785; 0.0635; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;0.37; 0.271087; 0.1040; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.37; 0.274563; 0.1051; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;0.49; 0.333488; 0.1590; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.48; 0.327638; 0.1619; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;0.61; 0.378796; 0.2314; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.61; 0.383359; 0.2316; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;0.78; 0.433336; 0.3500; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.77; 0.435056; 0.3291; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;0.92; 0.487765; 0.4299; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.91; 0.490111; 0.4358; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.05; 0.0563702; 0.0042; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.06; 0.0575795; 0.0043; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;1.13; 0.566662; 0.5658; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;1.1; 0.540922; 0.5659; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;1.3; 0.592925; 0.7184; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;1.3; 0.598157; 0.7089; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;1.56; 0.646798; 0.9319; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;1.52; 0.650452; 0.8775; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;1.88; 0.709276; 1.1835; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;1.89; 0.699699; 1.1955; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;2.13; 0.75542; 1.3877; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;2.19; 0.752976; 1.4661; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;2.59; 0.807162; 1.7956; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;2.6; 0.814137; 1.8041; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;2.89; 0.870213; 2.0349; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;3.04; 0.865445; 2.1642; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;3.41; 0.915974; 2.5065; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;3.43; 0.914803; 2.5262; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;3.88; 0.973141; 2.9381; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;3.88; 0.969737; 2.9505; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;4.49; 1.01904; 3.4815; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;4.48; 1.02757; 3.4688; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.12; 0.109826; 0.0147; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.12; 0.108351; 0.0141; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;5.08; 1.07821; 4.0105; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;5.02; 1.12437; 3.8999; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.23; 0.185799; 0.0462; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.19; 0.163687; 0.0329; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.28; 0.235042; 0.0614; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.26; 0.216167; 0.0616; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;0.37; 0.270117; 0.1046; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.4; 0.299789; 0.1028; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;0.48; 0.325706; 0.1568; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.47; 0.324368; 0.1545; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata;0.6; 0.379566; 0.2295; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.61; 0.386629; 0.2362; 353; 353
