name;hopcroft-runtime;hopcroft-parsing;hopcroft-reduction;hopcroft-states;hopcroft-transitions
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;1.4; 1.35917; 0.0470; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.45; 1.40409; 0.0483; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;1.51; 1.49363; 0.0515; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.54; 1.49204; 0.0515; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.53; 1.48879; 0.0516; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.58; 1.5326; 0.0525; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata;0.17; 0.183078; 0.0036; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.21; 0.216556; 0.0041; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata;0.25; 0.251668; 0.0048; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.25; 0.247449; 0.0048; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata;0.24; 0.247284; 0.0048; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.24; 0.248588; 0.0048; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata;1.4; 1.39387; 0.0303; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.54; 1.5072; 0.0324; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;1.54; 1.50415; 0.0324; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.53; 1.50702; 0.0323; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;1.53; 1.50796; 0.0324; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.54; 1.50805; 0.0333; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.56; 1.50272; 0.0328; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.57; 1.53328; 0.0332; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;1.51; 1.50665; 0.0325; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.55; 1.50484; 0.0326; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;0.73; 0.733481; 0.0139; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.68; 0.678812; 0.0133; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;0.74; 0.738919; 0.0142; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.65; 0.679759; 0.0134; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;0.77; 0.767874; 0.0147; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.78; 0.765034; 0.0147; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;0.79; 0.771506; 0.0146; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.78; 0.773588; 0.0147; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;0.66; 0.636772; 0.0149; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.58; 0.566872; 0.0149; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;0.73; 0.705948; 0.0161; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.58; 0.565431; 0.0144; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;0.72; 0.707233; 0.0161; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.71; 0.706798; 0.0162; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;0.71; 0.705213; 0.0162; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.57; 0.570695; 0.0143; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;0.72; 0.705185; 0.0161; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.67; 0.669989; 0.0168; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;0.72; 0.709673; 0.0161; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.66; 0.663308; 0.0164; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.37; 0.358456; 0.0121; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;6.93; 6.7812; 0.1057; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;0.54; 0.513966; 0.0154; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;6.9; 6.79723; 0.1058; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.21; 0.219585; 0.0026; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.69; 1.69279; 0.0207; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.22; 0.220459; 0.0026; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.7; 1.69463; 0.0206; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.72; 1.69029; 0.0206; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.71; 1.69325; 0.0206; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.02; 0.0259227; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.08; 0.0864914; 0.0014; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.08; 0.0863666; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.08; 0.0869029; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.02; 0.0250318; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.08; 0.0866832; 0.0014; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.08; 0.0862145; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.08; 0.0869726; 0.0014; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.08; 0.0864686; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.08; 0.0862285; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.09; 0.0870239; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.08; 0.0863358; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000543882; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.09; 0.0865079; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00193764; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.08; 0.0868148; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000533792; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.08; 0.0863887; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.00594137; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.08; 0.0864949; 0.0014; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00194568; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.08; 0.086954; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.0; 0.00596128; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.09; 0.08637; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.02; 0.0251186; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.08; 0.0865919; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.00591437; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.09; 0.0862965; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.02; 0.025116; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.09; 0.0873991; 0.0013; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;1.61; 1.54716; 0.0528; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.54; 1.52355; 0.0531; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;1.6; 1.54863; 0.0528; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.11; 0.122923; 0.0015; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;1.6; 1.54994; 0.0528; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.13; 0.13513; 0.0016; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;1.6; 1.55373; 0.0530; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.18; 0.185413; 0.0022; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;1.6; 1.55056; 0.0532; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.57; 1.54547; 0.0528; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;1.63; 1.55407; 0.0529; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.19; 0.196172; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;1.6; 1.55108; 0.0530; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.18; 0.183431; 0.0022; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;1.62; 1.55151; 0.0529; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.22; 0.215506; 0.0026; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;1.58; 1.54887; 0.0528; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.18; 0.182415; 0.0022; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;1.6; 1.55073; 0.0531; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.25; 0.247767; 0.0029; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;1.6; 1.55615; 0.0529; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.22; 0.215226; 0.0026; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;1.58; 1.55163; 0.0529; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.25; 0.247872; 0.0030; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;1.59; 1.55236; 0.0529; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.25; 0.247229; 0.0030; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;1.59; 1.55609; 0.0536; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.25; 0.250362; 0.0029; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;1.61; 1.54708; 0.0542; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.24; 0.248268; 0.0029; 5; 5
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.12; 0.107291; 0.0156; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.11; 0.106138; 0.0154; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;2.75; 1.0714; 1.6888; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;2.72; 1.06795; 1.6748; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.18; 0.16085; 0.0350; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.19; 0.158967; 0.0349; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;0.27; 0.212938; 0.0627; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.28; 0.212653; 0.0620; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;0.36; 0.26691; 0.0978; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.35; 0.264498; 0.0970; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;0.45; 0.319531; 0.1419; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.45; 0.318119; 0.1417; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;0.56; 0.371845; 0.1940; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.55; 0.370905; 0.1945; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;0.68; 0.426235; 0.2570; 404; 404
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.67; 0.425732; 0.2539; 403; 403
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;0.8; 0.479573; 0.3235; 454; 454
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.79; 0.478297; 0.3246; 453; 453
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.06; 0.0569951; 0.0042; 54; 54
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.05; 0.0537943; 0.0040; 53; 53
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;0.91; 0.533187; 0.4041; 504; 504
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.91; 0.531452; 0.4020; 503; 503
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;1.07; 0.587245; 0.4906; 554; 554
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;1.06; 0.586201; 0.4876; 553; 553
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;1.21; 0.641622; 0.5884; 604; 604
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;1.23; 0.640613; 0.5857; 603; 603
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;1.36; 0.690448; 0.6914; 654; 654
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;1.37; 0.694856; 0.6959; 653; 653
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;1.55; 0.75152; 0.8069; 704; 704
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;1.53; 0.746189; 0.8039; 703; 703
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;1.73; 0.797806; 0.9252; 754; 754
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;1.71; 0.796485; 0.9323; 753; 753
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;1.9; 0.858849; 1.0659; 804; 804
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;1.91; 0.85499; 1.0637; 803; 803
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;2.1; 0.902953; 1.2077; 854; 854
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;2.07; 0.904268; 1.2039; 853; 853
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;2.31; 0.961233; 1.3584; 904; 904
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;2.31; 0.965009; 1.3568; 903; 903
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;2.5; 1.01015; 1.5121; 954; 954
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;2.51; 1.01418; 1.5158; 953; 953
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.12; 0.108825; 0.0157; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.12; 0.109793; 0.0160; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;2.73; 1.0688; 1.6724; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;2.75; 1.06998; 1.6957; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.18; 0.160279; 0.0352; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.19; 0.161143; 0.0356; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.27; 0.213382; 0.0618; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.26; 0.213821; 0.0628; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;0.34; 0.266958; 0.0972; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.36; 0.266364; 0.0984; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;0.46; 0.319606; 0.1412; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.46; 0.31971; 0.1433; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;0.55; 0.372376; 0.1937; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.55; 0.372406; 0.1963; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;0.67; 0.426419; 0.2539; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.67; 0.426876; 0.2576; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;0.79; 0.478455; 0.3263; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.78; 0.477683; 0.3288; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.05; 0.0551149; 0.0042; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.05; 0.0560573; 0.0044; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;0.91; 0.533349; 0.3994; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.92; 0.533758; 0.4014; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;1.05; 0.586359; 0.4900; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;1.07; 0.586292; 0.4939; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;1.19; 0.640218; 0.5791; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;1.22; 0.64285; 0.5929; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;1.37; 0.693415; 0.6883; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;1.37; 0.69344; 0.6947; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;1.54; 0.74959; 0.8008; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;1.56; 0.750067; 0.8155; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;1.7; 0.80033; 0.9227; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;1.73; 0.800823; 0.9356; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;1.86; 0.854493; 1.0551; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;1.9; 0.856906; 1.0701; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;2.09; 0.90562; 1.1987; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;2.1; 0.907755; 1.2087; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;2.3; 0.961039; 1.3530; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;2.32; 0.961636; 1.3644; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;2.51; 1.01269; 1.5088; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;2.53; 1.01278; 1.5230; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.12; 0.107426; 0.0156; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.12; 0.106175; 0.0154; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;2.75; 1.06955; 1.6872; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;2.75; 1.06648; 1.6849; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.19; 0.160466; 0.0351; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.19; 0.161221; 0.0347; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.27; 0.212954; 0.0629; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.27; 0.214173; 0.0620; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;0.35; 0.267566; 0.0978; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.36; 0.264238; 0.0969; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;0.46; 0.319272; 0.1415; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.46; 0.318169; 0.1413; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata;0.54; 0.37288; 0.1949; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.56; 0.371065; 0.1933; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata;0.66; 0.426768; 0.2575; 404; 404
